minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
0,100,A区（报刊218）,136,50,86
0,101,B区（报刊222）,152,106,46
0,113,C区(新书借阅区),4,4,0
2,100,A区（报刊218）,136,51,85
2,101,B区（报刊222）,152,107,45
2,113,C区(新书借阅区),4,4,0
5,100,A区（报刊218）,136,52,84
5,101,B区（报刊222）,152,107,45
5,113,C区(新书借阅区),4,4,0
6,100,A区（报刊218）,136,54,82
6,101,B区（报刊222）,152,107,45
6,113,C区(新书借阅区),4,4,0
8,100,A区（报刊218）,136,54,82
8,101,B区（报刊222）,152,108,44
8,113,C区(新书借阅区),4,4,0
10,100,A区（报刊218）,136,55,81
10,101,B区（报刊222）,152,109,43
10,113,C区(新书借阅区),4,4,0
12,100,A区（报刊218）,136,56,80
12,101,B区（报刊222）,152,110,42
12,113,C区(新书借阅区),4,4,0
14,100,A区（报刊218）,136,56,80
14,101,B区（报刊222）,152,111,41
14,113,C区(新书借阅区),4,4,0
16,100,A区（报刊218）,136,57,79
16,101,B区（报刊222）,152,111,41
16,113,C区(新书借阅区),4,4,0
18,100,A区（报刊218）,136,56,80
18,101,B区（报刊222）,152,112,40
18,113,C区(新书借阅区),4,4,0
20,100,A区（报刊218）,136,58,78
20,101,B区（报刊222）,152,111,41
20,113,C区(新书借阅区),4,4,0
22,100,A区（报刊218）,136,59,77
22,101,B区（报刊222）,152,112,40
22,113,C区(新书借阅区),4,4,0
24,100,A区（报刊218）,136,61,75
24,101,B区（报刊222）,152,112,40
24,113,C区(新书借阅区),4,4,0
26,100,A区（报刊218）,136,61,75
26,101,B区（报刊222）,152,112,40
26,113,C区(新书借阅区),4,4,0
28,100,A区（报刊218）,136,62,74
28,101,B区（报刊222）,152,114,38
28,113,C区(新书借阅区),4,4,0
30,100,A区（报刊218）,136,63,73
30,101,B区（报刊222）,152,117,35
30,113,C区(新书借阅区),4,4,0
32,100,A区（报刊218）,136,62,74
32,101,B区（报刊222）,152,108,44
32,113,C区(新书借阅区),4,4,0
