minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
124,100,A区（报刊218）,136,8,128
124,101,B区（报刊222）,152,8,144
124,113,C区(新书借阅区),4,0,4
177,100,A区（报刊218）,136,10,126
177,101,B区（报刊222）,152,10,142
177,113,C区(新书借阅区),4,0,4
299,100,A区（报刊218）,136,12,124
299,101,B区（报刊222）,152,13,139
299,113,C区(新书借阅区),4,0,4
369,100,A区（报刊218）,136,13,123
369,101,B区（报刊222）,152,16,136
369,113,C区(新书借阅区),4,0,4
439,100,A区（报刊218）,136,14,122
439,101,B区（报刊222）,152,16,136
439,113,C区(新书借阅区),4,0,4
487,100,A区（报刊218）,136,14,122
487,101,B区（报刊222）,152,16,136
487,113,C区(新书借阅区),4,0,4
549,100,A区（报刊218）,136,13,123
549,101,B区（报刊222）,152,15,137
549,113,C区(新书借阅区),4,0,4
