minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
5,100,A区（报刊218）,136,23,113
5,101,B区（报刊222）,152,56,96
5,113,C区(新书借阅区),4,4,0
110,100,A区（报刊218）,136,71,65
110,101,B区（报刊222）,152,133,19
110,113,C区(新书借阅区),4,4,0
169,100,A区（报刊218）,136,89,47
169,101,B区（报刊222）,152,142,10
169,113,C区(新书借阅区),4,4,0
217,100,A区（报刊218）,136,92,44
217,101,B区（报刊222）,152,144,8
217,113,C区(新书借阅区),4,4,0
263,100,A区（报刊218）,136,97,39
263,101,B区（报刊222）,152,148,4
263,113,C区(新书借阅区),4,4,0
303,100,A区（报刊218）,136,102,34
303,101,B区（报刊222）,152,149,3
303,113,C区(新书借阅区),4,4,0
343,100,A区（报刊218）,136,111,25
343,101,B区（报刊222）,152,151,1
343,113,C区(新书借阅区),4,4,0
367,100,A区（报刊218）,136,119,17
367,101,B区（报刊222）,152,152,0
367,113,C区(新书借阅区),4,4,0
425,100,A区（报刊218）,136,124,12
425,101,B区（报刊222）,152,149,3
425,113,C区(新书借阅区),4,4,0
473,100,A区（报刊218）,136,128,8
473,101,B区（报刊222）,152,149,3
473,113,C区(新书借阅区),4,4,0
509,100,A区（报刊218）,136,124,12
509,101,B区（报刊222）,152,145,7
509,113,C区(新书借阅区),4,4,0
550,100,A区（报刊218）,136,119,17
550,101,B区（报刊222）,152,144,8
550,113,C区(新书借阅区),4,4,0
591,100,A区（报刊218）,136,110,26
591,101,B区（报刊222）,152,138,14
591,113,C区(新书借阅区),4,4,0
616,100,A区（报刊218）,136,105,31
616,101,B区（报刊222）,152,140,12
616,113,C区(新书借阅区),4,4,0
653,100,A区（报刊218）,136,100,36
653,101,B区（报刊222）,152,137,15
653,113,C区(新书借阅区),4,4,0
